,title,date,author,result,id
1110,"Radishes have a ""blue heart"" due to toxic preservatives",2016/11/4,,FALSE,https://vp.fact.qq.com/article?id=03d84650a32e6a5e83a73bdcb2ffbb5c
1111,Long-term oil painting may cause chronic poisoning,2018/1/24,,TRUE,https://vp.fact.qq.com/article?id=159bca51a956ce5cdc66f573b78bb662
1112,These foods are more toxic than arsenic,2013/11/19,,suspect,https://vp.fact.qq.com/article?id=dd81b59c820054a2bf2c851772908878
1113,Poisonous plants cannot be grown with edible vegetables,2018/1/26,,FALSE,https://vp.fact.qq.com/article?id=ab6bc9e33d14b7a88af5ca9549b16d92
1114,Homemade wine is easy to exceed the standard and is easy to poison,2017/11/6,Chlorella,suspect,https://vp.fact.qq.com/article?id=15289e893504bbf538f739642251a1c6
1115,The water dripping from Guanyin is poisonous,2017/8/26,,FALSE,https://vp.fact.qq.com/article?id=dafcdd7bb414d177221a1ebaa4f20462
1116,Ordinary people are poisoned if they drink too much water.,2017/11/3,He Hairong,FALSE,https://vp.fact.qq.com/article?id=1b85a5b4c022ec261b20b6b2e4ed2ff7
1117,New clothes from the factory can be contaminated with toxic substances,2018/8/5,,FALSE,https://vp.fact.qq.com/article?id=322dc429cf3a8b24bf4b07b5a5c4a8a2
1118,Salmonella can cause food poisoning,2018/7/23,,TRUE,https://vp.fact.qq.com/article?id=e8a72a6c179ee8086e2ce8b76694fa46
1119,Someone uses cold medicine to make drugs,2017/12/3,,TRUE,https://vp.fact.qq.com/article?id=4df3768300a0ecbb8b51a654517f7bf0
1120,"Take a pack of instant noodles, need liver detoxification for 32 days",2017/12/3,Shi Jun,FALSE,https://vp.fact.qq.com/article?id=a41ba5ca4afb6de4520d829fae02c4c6
1121,Applying salt to a wound is a good way to kill bacteria,2018/1/26,Sun Yafei,FALSE,https://vp.fact.qq.com/article?id=1c19cb095902f7ad769777eaa8757736
1130,"Got a ""hormone face"", go to a beauty salon to detoxify hormones and regulate endocrine",2019/11/18,Popular Science China,FALSE,https://vp.fact.qq.com/article?id=f6a58606b9c8d94e72d21137b088bd99
1131,"Towels are prone to bacteria and should be cleaned, disinfected and replaced regularly",2019/8/30,Luo Xiang,TRUE,https://vp.fact.qq.com/article?id=ebb410b1e936978405b670c37f57e10c
1132,"Boil vinegar and ""sterilize"" the air in your home to prevent colds",2019/9/16,Zheng Zheng,FALSE,https://vp.fact.qq.com/article?id=a1b13840d580d783e393ab4766143c35
1133,"After the garlic is cut open, it can be used for 15 minutes before it can be used for detoxification.",2019/6/14,Cloudless,FALSE,https://vp.fact.qq.com/article?id=6186b8485e87b7dcd2a95092f6c31181
1134,"Scalp on the scalp is a manifestation of ""endocrine disorders"" and ""detoxification in the body""",2019/6/3,Chen Hongyan,FALSE,https://vp.fact.qq.com/article?id=0ab0a049d0c675ecbf8c7868b712c097
1135,"Red broccoli contains pyrrolizidine alkaloids, hepatotoxic",2019/5/23,Teacher,TRUE,https://vp.fact.qq.com/article?id=ea08d15113820d2fe928594d465aa693
1136,The bread is delicious but full of poison.,2019/5/17,Luo Xiang,FALSE,https://vp.fact.qq.com/article?id=2be28cec9a119604ad1297081637933c
1137,Impatiens are toxic and are not suitable for dyeing hair and nails,2019/4/7,Cloudless,TRUE,https://vp.fact.qq.com/article?id=d22bbc52328ebae49c8c7784081b40ad
1138,"Insulin is toxic, drinking sugar can cure diabetes",2019/4/3,Cloudless,FALSE,https://vp.fact.qq.com/article?id=0999534b46d4650c50745a94720ff5b4
1139,"Lan Zhi Oral Liquid can clear heat and detoxify, relieve pharyngeal swelling, and treat acute pharyngitis",2019/4/2,Xie Wangshi,FALSE,https://vp.fact.qq.com/article?id=7a94a17d7304f956ce0489a30d5c0149
1140,Niuhuangjiedu tablets can cure sore throat and cold,2019/3/12,Cloudless,FALSE,https://vp.fact.qq.com/article?id=7eb266ace72b9fb8f4d34bca4d19537c
1141,It is not recommended to use aluminum cans. It may cause aluminum poisoning risk.,2019/2/4,Xie Wangshi,TRUE,https://vp.fact.qq.com/article?id=2b64c3807050b6c6e41fdf0191334c9a
1142,Smoked room with wormwood leaves may have a certain disinfection effect,2018/12/29,Hu Yuandong,suspect,https://vp.fact.qq.com/article?id=66aa6865da0fe0bca4bb91f79e0df463
1143,"Uremic is not a disease, but an advanced state of various kidney diseases",2018/12/24,Li Qing,TRUE,https://vp.fact.qq.com/article?id=511bad6ba64fd0eede7e567610b444ba
1144,"White food (tremella, lily, lotus root, pear) can emit ""smoke poison""",2018/12/19,Ma Qinghua,FALSE,https://vp.fact.qq.com/article?id=6bfc11d38b239672957f0693b1d072f1
1145,"Borax is toxic, and you need to be extra careful when taking medicines containing borax",2018/12/10,Early summer,TRUE,https://vp.fact.qq.com/article?id=2a6f699b3ca8514cc7576da5aff61346
1146,Tea was found to contain highly toxic pesticides,2018/10/22,Early summer,suspect,https://vp.fact.qq.com/article?id=e9e628b1bc95f547f38c1a5debd0fd93
1147,Instant noodles cooked with seasoning bags can make MSG in them toxic,2018/9/23,Yan Xinyu,FALSE,https://vp.fact.qq.com/article?id=d900856465629a57765af4c680e3f7e0
1148,Livestock is sold in China: potassium ferrocyanide in domestic table salt is poisonous,2019/10/18,Cloudless,FALSE,https://vp.fact.qq.com/article?id=138b19f9f08279b5abc5700db375063c
1149,Adding pigment to milk tea and sunset yellow can cause chronic poisoning,2018/8/26,Ruan Guangfeng,FALSE,https://vp.fact.qq.com/article?id=25141add6955b6ecd5ac96bbd369b5e5
1150,Green tomatoes are extremely toxic and can cause death,2018/7/25,Cloudless,suspect,https://vp.fact.qq.com/article?id=79736d70c5ad8d123e0407cd230f4658
1151,Germinated potatoes are extremely toxic and can cause death,2018/7/25,He Xu,suspect,https://vp.fact.qq.com/article?id=7d0d77544c5c510cb51a4f696e342896
1152,"In May, 60 tons of poisonous fruits have flowed into our city. We implore everyone to stop buying ...",2018/5/23,,FALSE,https://vp.fact.qq.com/article?id=c4639c78c177e7e66a323a7da2b124fd
1153,Caffeine poisoning when durian is served with milk,2017/6/28,,FALSE,https://vp.fact.qq.com/article?id=b9c92f30b2edd0471cd50102013cd3de
1154,"Illegal traders spray ""lychee"" with ""chemical potions"" to produce ""poisonous lychees"" ",2018/5/21,Cloudless,FALSE,https://vp.fact.qq.com/article?id=55f2b08a931e40228b0b3a2a8b060b0b
1155,"Quantum drink granules can lose weight, detoxify, beauty, drain oil, protect the liver, and sober up",2019/4/21,True team,FALSE,https://vp.fact.qq.com/article?id=1148a8e54b7f48f0cef56b065ad235db
1156,State Food and Drug Administration urgently notified 13 poisonous capsules,2018/1/23,Ye Jianqing,FALSE,https://vp.fact.qq.com/article?id=c4d010674e0e93f462ea3742a3e2b72d
1157,Masks used by pregnant women are likely to cause lead and mercury poisoning in babies,2018/4/25,Cloudless,FALSE,https://vp.fact.qq.com/article?id=b8debc646a7068e68f55c39012b8dcba
1158,"Spinach, celery, and mushrooms have toxins when reheated",2017/9/28,Cloudless,FALSE,https://vp.fact.qq.com/article?id=0ab66f4f63d43085c31364e373f5e3be
1159,"""Drug abuse"" plants are natural air purifiers, essential after decoration",2017/6/21,,FALSE,https://vp.fact.qq.com/article?id=0b68e94669668533cdfc8e87638a82e3
1160,"Water in plastic cups, drinking water can cause cancer poisoning",2018/4/13,,suspect,https://vp.fact.qq.com/article?id=5696d5b4cb83620673bb1351720ef470
1161,"Cherry core is highly toxic, fatal if eaten 5",2018/4/9,Yu Yan,FALSE,https://vp.fact.qq.com/article?id=1d5013727c4118b2fac96eed64d4439d
1162,Children's milk drinks containing botox can cause leukemia,2015/12/25,Huang Yulu,FALSE,https://vp.fact.qq.com/article?id=396cb8e2bfc013696593d7769e83b1e0
1163,Cum colleague Huafang Yali was sentenced to death by injection,2018/1/17,Shi Jun,FALSE,https://vp.fact.qq.com/article?id=e3995b2014fefd7f74a02e646e25c297
1164,U.S. announces genetically modified foods contain severe toxins,2018/1/17,Rumor Filter,FALSE,https://vp.fact.qq.com/article?id=18107b989a53e471da45aafed58e73be
1165,WeChat group was judged that the video was messy and would be poisoned after reposting,2018/3/28,Cloudless,FALSE,https://vp.fact.qq.com/article?id=cfaa9eb467601c6efed79b111ee47d42
1166,BBC reports: More than 90% of bottled water is toxic! A drink will cause cancer!,2019/11/13,Cloudless,FALSE,https://vp.fact.qq.com/article?id=4e6056af7f5d279491fd5f27853f7c2c
1167,Do not drink alcohol for 8 hours after eating durian.,2018/1/24,,FALSE,https://vp.fact.qq.com/article?id=6da4576458d779a40214f4bbb9c1f40e
1168,"Strawberries can ""poison"" bee swarms. Eating strawberries equals suicide",2018/1/24,,FALSE,https://vp.fact.qq.com/article?id=bca4194b0e7f04b2bf23776cb2d8d156
1169,"Durian eats with cola, can cause caffeine poisoning, cause sudden heart disease death",2018/1/24,,FALSE,https://vp.fact.qq.com/article?id=6854844db1b04168ed68d15f87f1faf9
1170,"2-year-old child ""fruit core poisoning"" after drinking half a bowl of apple juice",2018/1/24,,FALSE,https://vp.fact.qq.com/article?id=e86c8029113bd08955fe365235043cf8
1171,Stainless steel chopsticks can release toxic substances and endanger health,2017/4/18,Ruan Guangfeng,FALSE,https://vp.fact.qq.com/article?id=8e3f1465882ceee2b520a04d5c945f9c
1172,"Tomatoes and potatoes can be poisonous when eaten together, and they can cause indigestion",2019/9/1,Cloudless,FALSE,https://vp.fact.qq.com/article?id=55fe4d21cd59cb3aff1603b014f776ee
1173,"Tulips release ""bald gas"" and can cause hair loss",2016/3/15,Zu Beichen,FALSE,https://vp.fact.qq.com/article?id=c0ef57fbeb807669f18a1254c03d907a
1174,Mixing disinfectant and toilet cleaner can cause death,2016/8/11,Cloudless,FALSE,https://vp.fact.qq.com/article?id=efaa14c4004195df54692f6741e9daf7
1175,Hair dyes contain toxic substances and can cause cancer when used,2019/11/13,Zu Beichen,suspect,https://vp.fact.qq.com/article?id=ddb5362ea9a6c54fb669960772ab423c
1176,Primary school students poisoned and died after eating spicy strips,2017/7/27,Wang Yuling,FALSE,https://vp.fact.qq.com/article?id=5f6ad7d1e5e1977bc6f882f74e5a86cf
1177,"Enzyme health products can lose weight, detox, and prolong life",2019/8/23,Chen Xiyao,FALSE,https://vp.fact.qq.com/article?id=178c4de3e337b836fee16e91aa54570d
1178,Yellow-throated bovine louver with caustic soda and hydrogen peroxide is poisonous and harmful,2017/4/17,,FALSE,https://vp.fact.qq.com/article?id=ce9d5016f304a5105c94390c66ab9791
1179,"Fetal poisoning during pregnancy, causing fetal head to grow smaller",2017/5/27,Li Chang,FALSE,https://vp.fact.qq.com/article?id=735e24e1a773f4464d9762f6d7a7ebda
1180,Foreigners never use stainless steel because of fear of manganese poisoning,2017/6/6,Ruan Guangfeng,FALSE,https://vp.fact.qq.com/article?id=f5a20a0ca7d01b4b13326b74ced82fce
1181,Baby formula may contain disinfectant ingredients,2015/5/18,Zu Beichen,TRUE,https://vp.fact.qq.com/article?id=5111f310ed0c159974f3b702c3d65c59
1182,"Liquor contains plasticizer, which is 20 times more toxic than melamine",2018/7/25,Zhong Kai,suspect,https://vp.fact.qq.com/article?id=8586a55ffd6a9cf0f86246b30687a432
1183,"Many brand-name suitcases are poisonous, and can cause cancer in 30 seconds.",2018/1/24,Okabe Honglisu,suspect,https://vp.fact.qq.com/article?id=818ce9680051f6272e8a7aedc42d452e
1184,The correction fluid can poison the mice and cause serious harm to the human body,2013/11/1,No wonder,FALSE,https://vp.fact.qq.com/article?id=d1c3483b0b8abfa95e756850a53f413f
1185,Babies drink freshly squeezed apple juice with seeds at risk of cyanide poisoning,2014/5/16,True team,TRUE,https://vp.fact.qq.com/article?id=bb8f43d266c306a03968f81b1f2293c5
1186,"Feed from broiler farms can kill flies, unsafe",2018/1/26,Okabe Honglisu,FALSE,https://vp.fact.qq.com/article?id=ed65373e6aab012132ba8da7d026b451
1187,The fear that occurs when animals are slaughtered turns into toxins and is eaten by us,2018/1/26,,FALSE,https://vp.fact.qq.com/article?id=b93780faa222405f871617a46621da3c
1188,One-sided fried eggs can't completely kill bacteria and easily cause poisoning,2017/11/12,True team,TRUE,https://vp.fact.qq.com/article?id=4c0924d5e6653fa6ae6d708df412183c
1189,Stool is related to tumor obesity.,2019/8/12,True team,FALSE,https://vp.fact.qq.com/article?id=aa7742cadd34105c5d674477bcb942c1
1200,"Disinfectant sprays in the air in Qingyang, Gansu, do not go out",2020/1/26,Hu Yuandong,FALSE,https://vp.fact.qq.com/article?id=b2c54a2852544a16878b2a276bab371c
1202,Masks should be disinfected and re-stained with high temperature or alcohol after use to prevent recycling.,2020/1/25,Popular Science China,TRUE,https://vp.fact.qq.com/article?id=b52c932d579933c365261d95004b2562
1203,"Japanese rarely get AIDS: strong sense of crisis, blood management, strict crackdown on drugs",2019/11/28,Yu Jinquan,TRUE,https://vp.fact.qq.com/article?id=e513cdfc01e98406ca4c55c849d5d011
1204,Goldfish cannot be eaten because toxic substances in fish feed can accumulate in the body,2019/10/31,Xu Hongjun,FALSE,https://vp.fact.qq.com/article?id=0e1510183a4259df78d56820e4e39f25
1205,"Chitosan can inhibit the growth of bacteria and molds, and has no toxic side effects on the human body",2019/11/17,Li Qing,TRUE,https://vp.fact.qq.com/article?id=8f86f09b02577a17e15b7fb81d3777ba
1206,"Bamboo charcoal food can absorb harmful substances in the human body, clean the intestines, detoxify and beauty",2019/10/2,Hu Yuandong,FALSE,https://vp.fact.qq.com/article?id=e31af240683a94e6b48fcb3e20a99ec1
1207,"Cramp weakness, dry skin, loss of appetite, and reduced breathing suggest uremia",2019/10/14,True team,suspect,https://vp.fact.qq.com/article?id=ddece3528c9b5e2ab4f72659dfd712c6
1208,"Rootless bean sprouts use hormones, which will hurt the liver and increase the burden of liver detoxification.",2019/8/10,Li Qing,FALSE,https://vp.fact.qq.com/article?id=209216e2c61520499658dc0124bb40f2
1209,Ammonia in the mouth (urinary odor) may indicate kidney damage (uremia),2019/7/25,Cloudless,TRUE,https://vp.fact.qq.com/article?id=b6d720391e2e4b9e6a546629fc24754d
1210,"Milk cannot be consumed with soy milk, it will reduce nutritional value and even poison",2019/9/7,Cloudless,FALSE,https://vp.fact.qq.com/article?id=6d8018d639177da6651315858960ef76
1211,"One bag of disinfectant cotton, one bottle of hydrogen peroxide, toothpick, soil method can cure paronychia",2019/7/8,Ruan Guangfeng,suspect,https://vp.fact.qq.com/article?id=6a5dd20e4c362976402f90d755e217e0
1212,"Millions of uremia nationwide, star fruit, pepper, carbonated drinks are the ""culprit""",2019/7/2,Li Qing,FALSE,https://vp.fact.qq.com/article?id=bb1bffa042a5310bad43783bce69706c
1213,Disinfectant can be used with laundry detergent to wash clothes,2019/5/23,Cloudless,suspect,https://vp.fact.qq.com/article?id=b2549f399fb05e6b49bc757929ec6762
1214,Niuhuang detoxification tablets are contraindicated for pregnant women and infants,2019/3/12,Xie Wangshi,TRUE,https://vp.fact.qq.com/article?id=6f521b025bc762beb747fa05fb37f5dd
1215,"Drinking uncooked soy milk may cause symptoms such as nausea, vomiting, and abdominal pain",2018/11/5,Zhong Kai,FALSE,https://vp.fact.qq.com/article?id=92469a5cb6bb2aa3756b7031221a0a9a
1216,"Fresh daylily contains colchicine, poisonous and inedible",2018/8/12,True team,suspect,https://vp.fact.qq.com/article?id=b294d778effd89dc9f2cf8fe95c89d77
1217,"Cupping can expel blood waste and waste gas out of the body, speeding up detoxification",2019/5/10,Sun Yafei,FALSE,https://vp.fact.qq.com/article?id=929d746f13c607e474da1d164607a7b1
1218,Poisonous fragrances and foam stabilizers in bath milk / detergent,2014/11/5,Zhao Lichao,FALSE,https://vp.fact.qq.com/article?id=9b0783044be6102c353c3685c615ecc9
1219,Wash the surface of moldy food and heat it to remove toxins,2015/11/12,Cloudless,FALSE,https://vp.fact.qq.com/article?id=a1b5473d17322745b50747898f370dfa
1220,"A company in the Netherlands uses pesticides illegally, and ""poison eggs"" are found in Europe",2017/8/7,Cloudless,TRUE,https://vp.fact.qq.com/article?id=f2e5dc73067e18f1166f652afdc46443
1221,"Spinach, bamboo shoots, and lotus root contain the deadly toxin oxalic acid, which affects the body's calcium absorption",2018/3/25,Jun,FALSE,https://vp.fact.qq.com/article?id=ec89c6bff8cecd1b0c0f1deb75c542e9
1222,"Wahaha and other drinks contain ""botox"" can cause leukemia",2018/1/24,True team,FALSE,https://vp.fact.qq.com/article?id=c145363f703c0368a1174fdb6724157e
1223,"Domestic vaccine technology is 30 years behind, vaccines have toxic side effects",2018/1/24,,FALSE,https://vp.fact.qq.com/article?id=b10f7c64f9a6ee4f38673365b034a497
1224,Waterweed absorbs pesticides and heavy metals the most and is the most poisonous vegetable,2018/1/24,Ruan Guangfeng,FALSE,https://vp.fact.qq.com/article?id=49bcc569039f253a3263082a4cf5d0b0
1225,"Open a video poisoning from a stranger on your phone, there is a theoretical possibility",2018/1/4,,TRUE,https://vp.fact.qq.com/article?id=21ebad549e39abbb64465335a998defe
1226,"Do not kill the winged worms, the venom on the worms will be deadly",2019/8/9,Zheng Ziyu,FALSE,https://vp.fact.qq.com/article?id=6af4f58a6d800561d973a6cbbda03565
1227,State Food and Drug Administration urgently notified 13 kinds of toxic capsules,2016/8/19,Zu Beichen,FALSE,https://vp.fact.qq.com/article?id=6bf8a4d563df048ac5b92cd73fa232a3
1228,Re-frozen ice cream contains soluble toxin protein and cannot be eaten,2017/7/29,Yu Yan,FALSE,https://vp.fact.qq.com/article?id=f2bf32178b5af19a0f35139efd24cb1f
1229,"Bean sprouts are rootless because of the use of ""herbicide"", which is very toxic and can cause cancer",2017/4/14,Cloudless,FALSE,https://vp.fact.qq.com/article?id=0136bde24e704bddcd3b2ac14161c4ce
1230,Air conditioning in closed rooms can cause carbon monoxide poisoning,2017/7/26,Yang Yan,suspect,https://vp.fact.qq.com/article?id=6cfe1bba59045cee727bdd67a96af444
1231,"A moray eels the family down, beware of ""encountering"" ciguatoxin when eating fish",2017/10/10,Song Hui,TRUE,https://vp.fact.qq.com/article?id=7901b3e3bda3f6029ea52c248d0e00fa
1232,Pneumonia is highly contagious,2018/12/30,Tencent Medical Code,suspect,https://vp.fact.qq.com/article?id=6c1f62e3d09e59d4138aba77d4ff55e9
1233,Cough can cause pneumonia,2017/3/25,Cloudless,FALSE,https://vp.fact.qq.com/article?id=0fdfec68339bbe4aea2bf0655bec43ab
1264,Child coughing without medicine can cause pneumonia,2019/11/16,Xie Wangshi,FALSE,https://vp.fact.qq.com/article?id=93d3d4f72fc287d9a4982cb98b6a71b8
1265,Woman suffering from fungal pneumonia due to humidifier,2018/12/14,Ren Huali,suspect,https://vp.fact.qq.com/article?id=7dad2b5d47be0586c5142d0303e58d23
1339,"E-cigarettes cause ""popcorn lungs"" (occlusive bronchiolitis)",2018/9/20,Yao Wenyan,FALSE,https://vp.fact.qq.com/article?id=456bf9f9f7b01b67411e3b0ce9d08406
1340,"Once suffering from lung cancer, dermatomyositis will develop on the face, appearing 6 months in advance",2019/11/28,Pan Zhanhe,FALSE,https://vp.fact.qq.com/article?id=3cd4576191403dc040c9117bcf9420d2
1341,Lung nodules are lung cancer,2018/12/13,Jiao Peng,suspect,https://vp.fact.qq.com/article?id=2ad704bce5e55685a87c08f65e7d6555
